query_id,latency_ms,num_relevant,precision@1,recall@1,f1@1,ndcg@1,precision@3,recall@3,f1@3,ndcg@3,precision@5,recall@5,f1@5,ndcg@5,precision@10,recall@10,f1@10,ndcg@10,precision@20,recall@20,f1@20,ndcg@20,precision@50,recall@50,f1@50,ndcg@50,mrr
6e040e80f2da69d50386a90a38ed6d2fa4f77bbd,217.45659998850897,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.125,0.07142857142857144,0.06835476917178976,0.04,0.25,0.06896551724137932,0.1146860945618114,0.08333333333333333
aebd1f0d728d0de5f76238844da044a44109f76f,299.8888999572955,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007633587786259542
cb4086ad022197da79f28dc609d0de90108c4543,223.51959999650717,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872
756a8a9125e6984e0ca768b653c6c760efa3db66,177.12069995468482,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018968133535660092
fe52b093735bb456d7e699aa9a2b806d2b498ba0,187.4132999801077,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008880994671403197
7748c072e07d6c6db5a34be38b4a5e97ac6d7999,216.71220002463087,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038910505836575876
c97306c1be5d59cf27b1054adfa8f1da47d292ce,256.71909999800846,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009
e42916924b69cab1df25d3b4e6072feaa0ba8084,270.1736000017263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82392667631452e-05
a3e7d7389228a197c8c44e0c504a791b60f2c80d,447.3391000065021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010695187165775401
8b4bd0a962241ea548752212ebac145e2ced7452,208.132800005842,7,1.0,0.14285714285714285,0.25,1.0,0.3333333333333333,0.14285714285714285,0.2,0.46927872602275644,0.2,0.14285714285714285,0.16666666666666666,0.3391602052736161,0.1,0.14285714285714285,0.11764705882352941,0.27487633291429087,0.1,0.2857142857142857,0.14814814814814817,0.34707247394695817,0.04,0.2857142857142857,0.07017543859649124,0.34707247394695817,1.0
d39059340a79bdc0ebab80ad3308e3037d7d5773,222.42130001541227,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022197558268590456
31d4b0204702907dc0cd0f394cf9c984649e1fbf,261.9459999841638,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002460024600246002
371433bd3fb5042bacec4dfad3cfff66147c14f0,280.54760000668466,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036900369003690036
f64449a21c452bc5395a0f0a49fb49825e6385f4,288.6119000031613,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056179775280898875
3aeb25e334c8129b376f11c7077bcb2dd54f7e0e,198.1443000258878,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775
c19e9fd2f1c969e023fb99b74e78eb1f3db8e162,184.07810002099723,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001460493646852636
230ff86b7b90b87c33c53014bb1e9c582dfc107f,194.11960005527362,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005494505494505495
dc23006d67f20f430f1483398de4a89c0be4efe2,323.1099000549875,1,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.2,1.0,0.33333333333333337,0.5,0.1,1.0,0.18181818181818182,0.5,0.05,1.0,0.09523809523809523,0.5,0.02,1.0,0.0392156862745098,0.5,0.3333333333333333
887d7f3edf37ccc6bf2e755dae418b04d2309686,212.12400001240894,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818181818182
b8a3ab219be6c1e6893fe80e1fbf14f0c0c3c97c,280.6388000026345,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007763975155279503
780c7993d446cd63907bb38992a60bbac9cb42b1,232.90060000726953,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.552697473252902e-05
3da4606a884593f7702d098277b9a6ce207c080b,197.75500003015622,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051440329218107
91336f12ab94a844b66b607f8621eb8bbd209f32,229.34000001987442,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
